,date,star_group,text,sentiment
558,2024-10-26,1,worst meal ever meal thru drive thru newish macdonalds cumbernauld omg awful chicken mayo well say piece chicken batter minute blob mayonnaise maybe size penny brown lettuce disgusting chip fry cold decent part meal drink heard people saying place getting profit forget customer worst meal ever bother going,Negative
559,2024-10-26,1,honestly everytime froma honestly everytime kentish town always missing item time place everytime mssing item time whole meal worst thing way telling shocking place,Negative
560,2024-10-26,1,rugeley donat bother thisa went rugeley morning service shocking one staff smiled sounded happy unable know use drive thru system served one side ignored side asked wait bacon sandwich hash brown waiting bay waiting minute wrong cream toffee latte going back rugeley,Negative
561,2024-10-25,1,disappointed absolutely disgusting live minute store delivery took minute arrive drink spilt bag stone cold rang store told itas problem,Negative
562,2024-10-25,1,leek leek dirty floor dirty table tray served smeared ketchup low standard hygiene ice cream,Negative
563,2024-10-24,1,customer service non existent princess way burnley app station didnat work use receive point staff unhelpful quite rude gave paid came member asked app working said responded worry turned back walked away,Negative
564,2024-10-24,1,self service double illness self service panel ridiculous idea often one till counter used sign saying please use self service expected touch panel others grubby finger eat hand lucky recently experienced global pandemic would really worried call progress,Negative
565,2024-10-24,1,missing nugget got nuggetsa missing nugget got nugget stead,Negative
566,2024-10-23,1,aps spent arrived verya aps spent arrived cold heating wrecked child refused eat missing item wait long time waste money,Negative
567,2024-10-23,1,thamesmead scum ofa thamesmead scum earth rob money send tried call store time answered hung staff rude half fresh school absolute joke company need shut last time ever scum bag,Negative
568,2024-10-23,1,review left delivery driver awesome drink ok fry like cardboard qtr pounder ok mcrib bad nothing like used original mcrib good monstrosity claiming mcrib complete abomination need exorcist taste foul almost checked texture presume cooked dog added gristle pork flavour disgusting circumstance would recommend thisthis review left surprise surprise publish name star mcrib worst thing ever tried absolutely inedible nothing like original seriously price ridiculous thereas zero quality definitely pork flavour remember original amazing new mcrib huge let especially anticipation return please promise itas disgusting complete waste money oh stingy onion bbq sauce old day kept tray smothered bbq sauce dry mushy patty horrible tiny amount bbq sauce,Negative
569,2024-10-23,1,tried mcrib today aa tried mcrib today massive disappointment sauce tasted shocking pork burger horrible taste leaf nasty taste bun tasted nasty looked nasty used dog even eat u keep throw bin,Negative
570,2024-10-17,1,require health improvement fast business way shop lately health safety dire need review staff clothing dirty floor spilt scrap litter dangerous wet area mention unclean toilet wife decided bad loose bowl visit blaming outlet bit fishy pull sock sort oh one hot disgusting even taking back one store,Negative
571,2024-10-19,1,going drive way thea going drive way staff always get wrong last week nugget aps deal drink ice rubbish service east lane wembley free bit millionaire game biggest scam year buying drink period week never one prize anything whats ever peel app rip gone dog,Negative
